repetition,question_id,question,correct_answer,has_image,claude_answer_real,claude_response_real,is_correct_real,error_type_real,error_details_real,claude_answer_fake,claude_response_fake,is_correct_fake,error_type_fake,error_details_fake
2,IT1044,"Una signora di 67 anni con storia di dispnea da sforzo, mai indagata in precedenza e mai sottoposta ad intervento chirurgico toracico, esegue spirometria. Sulla base dei risultati di seguito riportati quale sindrome disventilatoria è più probabile tra le seguenti?",C,True,C,"IT1044, C
Reasoning: I valori di volumi statici sono marcatamente ridotti (TLC 2.89 L = 43% previsto; VC ≈2.38 L = 55%; IC ≈41% pred.), mentre FVC e FEV1 sono entrambi ridotti in modo proporzionato (FVC ~57%, FEV1 ~60%) con rapporto FEV1/FVC normale/alto. Il quadro è compatibile con riduzione dei volumi polmonari (TLC bassa) tipica di una sindrome restrittiva.",True,,,C,"IT1044, C
Reasoning: In una paziente anziana con dispnea da sforzo, lo schema più compatibile è una sindrome restrittiva: alla spirometria tipicamente si osservano FVC e TLC ridotte con rapporto FEV1/FVC normale o aumentato. Le altre opzioni non sono coerenti: l'ostruzione reversibile mostrerebbe riduzione del rapporto FEV1/FVC con miglioramento dopo broncodilatatore; l'iperrresponsività richiede test specifici (metacolina); i volumi dinamici aumentati o i volumi statici nei limiti non spiegano il quadro di dispnea con riduzione dei volumi inspiratori tipica di restrizione.",True,,
2,IT1053,"Una paziente di 68 anni, con storia di ipertensione arteriosa e ipercolesterolemia in buon compenso farmacologico con ACE inibitore e statina, riferisce da alcuni giorni debolezza, cefalea e vertigini. Viene eseguito un ECG il cui tracciato è riportato qui di seguito. Quale tra i seguenti è il trattamento più adeguato?",C,True,C,"IT1053, C
Reasoning: Il tracciato mostra bradicardia con dissociazione atrio-ventricolare (onde P regolari indipendenti dai complessi QRS e ritmo di scappamento ventricolare/junzionale lento) e il paziente è sintomatico (debolezza, vertigini). Questo quadro è compatibile con blocco AV avanzato/completeo per il quale il trattamento indicato è l'impianto di pacemaker. Le altre opzioni non sono appropriate: cardioversione sincronizzata o defibrillazione servono per aritmie tachicardiche o arresto (non qui); la midodrina è per ipotensione ortostatica; sospendere l'ACE-inibitore non risolverebbe un blocco AV avanzato.",True,,,C,"IT1053, C
Reasoning: Paziente anziana con sintomi di debolezza/vertigini e tracciato che mostra bradicardia sintomatica da blocco atrioventricolare completo (dissociazione AV: onde P regolari non sincronizzate con complessi QRS lenti, ritmo di scappamento ventricolare). Il trattamento definitivo del BAV completo sintomatico è l’impianto di pacemaker permanente. Le altre opzioni non sono appropriate: cardioversione o defibrillazione non sono indicate in un blocco AV stabile non-aritmogenico; la midodrina e la sospensione dell’ACE-inibitore non risolvono un BAV completo.",True,,
2,IT1100,La tabella sottostante espone i risultati di uno studio caso-controllo. Quale tra i seguenti è il calcolo corretto per quantificare l’associazione tra la malattia e il fattore di rischio?,D,True,D,"IT1100, D
Reasoning: È uno studio caso-controllo, quindi la misura corretta è l’Odds Ratio. Con la tabella: a (esposti-malati)=250, b (esposti-non malati)=150, c (non esposti-malati)=100, d (non esposti-non malati)=400. OR = a*d / (b*c) = (250*400) / (150*100) ≈ 6.67.",True,,,E,"IT1100, E
Reasoning: In uno studio caso-controllo la misura corretta è l’Odds Ratio, calcolato come (a*d)/(b*c). Dalla tabella i valori sono: a = 150 (casi esposti), b = 100 (controlli esposti), c = 250 (casi non esposti), d = 400 (controlli non esposti). Quindi OR = (150*400)/(250*100), corrispondente all’opzione E (pari a 2,4). Le opzioni A e B sono formule di rischio relativo (non applicabili al disegno caso-controllo) e C è un calcolo errato per l’attribuibile.",False,,
2,IT1113,Una donna di 73 anni giunge in Pronto Soccorso per dispnea e dolore toracico che peggiora durante la respirazione. Esegue Rx torace ed un approfondimento mediante TC torace con mdc. Qual è la diagnosi più probabile in base ai reperti mostrati negli studi di imaging?,C,True,C,"IT1113, C
Reasoning: La radiografia mostra una siluette cardiaca ingrandita, “a bottiglia d’acqua”, e la TC torace con mdc in scansione assiale evidenzia un raccolto fluido circumferenziale intorno al cuore (area a densità fluida tra parete cardiaca e pericardio). Non ci sono segni di flap aortico né di defect di riempimento polmonare tipici di dissezione o embolia. Miocardite o infarto non si diagnosticano così alla TC torace; l’imaging è compatibile con versamento pericardico.",True,,,B,"IT1113, B
Reasoning: Presentazione con dispnea e dolore toracico di tipo pleuritico (peggiora con la respirazione) è più suggestiva di embolia polmonare. L’approfondimento con TC torace con mezzo di contrasto è l’esame di scelta per visualizzare difetti di riempimento nelle arterie polmonari (filling defects) tipici di embolia acuta. Le altre diagnosi sarebbero accompagnate da reperti diversi alla TC: versamento pericardico mostrerebbe raccolta fluida attorno al cuore, dissezione aortica un flap intimale nella aorta, e infarto/miocardite non si diagnosticherebbero tipicamente con questi reperti TC.",False,,
2,IT1114,Donna di 45 anni giunge in Pronto Soccorso per dolore toracico e dispnea. Viene eseguito uno studio angioTC con mdc del torace. L’immagine riportata mostra lo studio visualizzato con finestra per mediastino. Qual è la diagnosi più probabile fra le seguenti?,A,True,A,"IT1114, A
Reasoning: L’angiotC con mdc mostra un difetto di riempimento intraluminale nel ramo polmonare (aspetto “polo‑mint”/filling defect) compatibile con trombo acuto. Non si evidenzia flap intimale nell’aorta (escludendo dissezione), né un evidente massivo mediastinico anteriore che suggerisca timoma o compressione della VCS, né multipli noduli polmonari. Quindi la diagnosi più probabile è embolia polmonare.",True,,,E,"IT1114, E
Reasoning: In un angio-TC torace visualizzato con finestra mediastinica la caratteristica che orienta per dissezione aortica è la presenza di un “intimal flap” che separa vero e falso lume con differente opacificazione da mdc. I sintomi (dolore toracico acuto, dispnea) e lo studio richiesto (angio-TC) sono coerenti con sospetto di dissezione aortica. Le altre opzioni sono meno compatibili: l’embolia polmonare mostra difetti di riempimento nelle arterie polmonari (non un flap aortico); i metastasi polmonari appaiono come multipli noduli parenchimali; un timoma emorragico sarebbe una massa del mediastino anteriore; la sindrome da vena cava superiore dà segni clinici e possibile occlusione/stenosi della SVC, non un intimal flap aortico.",False,,
2,IT1118,Donna di 87 anni viene condotta in Pronto Soccorso in stato confusionale. La figlia riferisce caduta accidentale in casa con trauma cranico tre giorni prima. Esegue TC Cranio senza mdc che evidenzia un ematoma subdurale destro. Quale dei seguenti aspetti di imaging è tipico dell’ematoma subdurale?,D,True,D,"IT1118, D
Reasoning: L'ematoma subdurale in TC ha tipicamente aspetto a falce/crescentico, seguendo la superficie del cervello e spostando le strutture mediali; è dovuto a rottura delle vene ponte. L'ematoma epidurale invece appare come una lente biconvessa (lentiforme). Nell'anziana con trauma e quadro subacuto il reperto a falce conferma il subdurale.",True,,,D,"IT1118, D
Reasoning: L’ematoma subdurale ha tipicamente un aspetto a falce (crescentico) sulla TC perché si distribuisce lungo la superficie cerebrale tra dura e arachnoide e può attraversare le suture craniche. L’ematoma epidurale invece è di solito “a lente” (biconvessa/biconvessa) e non attraversa le suture. Le altre descrizioni non si applicano al quadro.",True,,
3,IT0006,L'immagine mostra un tracciato elettrocardiografico corrispondente a:,C,True,A,"IT0006, A
Reasoning: Tracciato in ritmo sinusale (onde P presenti e regolari) con aspetto caratteristico nelle derivazioni precordiali: V1–V3 mostrano onde R relativamente ampie associate a depressione del tratto ST e T positive/plateau. Questo pattern rappresenta le ""immagini speculari"" di un coinvolgimento posteriore (infarto miocardico della parete posteriore). Non ci sono le onde f irregolari tipiche di fibrillazione atriale né evidenza di blocco atrioventricolare completo; un infarto anteriore mostrerebbe invece sopraslivellamento ST nelle precordiali e un infarto inferiore sopraslivellamento in II, III, aVF, che qui non sono presenti.",False,,,B,"IT0006, B
Reasoning: The tracing is most consistent with atrial fibrillation — there are no discrete P waves and the R–R intervals are irregularly irregular with a coarse fibrillatory baseline. This pattern distinguishes AF from organized rhythms such as complete AV block (which shows regular P and QRS dissociation) and from localized ST‑segment changes seen in anterior, inferior or posterior myocardial infarction.",False,,
3,IT0007,Il paziente presenterà probabilmente:,C,True,C,"IT0007, C
Reasoning: L'ECG mostra sopraslivellamento del tratto ST nelle derivazioni precordiali (soprattutto V1‑V4) con morfologia compatibile con infarto anteriore. Questo quadro è tipico di occlusione della discendente anteriore (LAD). Le altre opzioni non concordano con i reperti: occlusione della circonflessa causerebbe alterazioni nelle derivazioni laterali (I, aVL, V5‑V6), un infarto posteriore/PDA darebbe instermenti reciproci (depressione ST in V1‑V3 con onde R alte), mentre attivazione vagale o pneumotorace non spiegano questi sopraslivellamenti ST precordiali.",True,,,C,"IT0007, C
Reasoning: The clinical picture is most consistent with an acute anterior wall myocardial infarction — classically producing ST‑segment elevation in the precordial leads — which is caused by occlusion of the left anterior descending artery. Circumflex occlusion gives lateral changes (I, aVL, V5–V6), posterior descending gives inferior/posterior findings (II, III, aVF and reciprocal changes), vagal symptoms or pneumothorax are less compatible with an isolated anterior ST‑elevation pattern.",True,,
3,IT0031,"[Paziente uomo di 85 anni, pregresso ictus ischemico, diabetico, in terapia polifarmacologica. Da circa un mese comparsa di placche eritematose orticarioidi diffuse con successiva comparsa di bolle tese a contenuto limpido. Le lesioni sono intensamente pruriginose.] Qual è la diagnosi più probabile?",A,True,A,"IT0031, A
Reasoning: Quadro clinico classico per pemfigoide bolloso: paziente anziano, lesioni iniziali come placche eritematose/orticarioidi molto pruriginose seguite da formazione di bolle tese a contenuto limpido (bolle subepidermiche). Pemfigo volgare dà bolle flaccide e fragili con lesioni mucose e segno di Nikolsky positivo; herpes zoster è doloroso e dermatomale; dermatite da contatto e impetigine bollosa hanno aspetti e storia diversi. Inoltre il pemfigoide è spesso associato a farmaci e comorbilità dell’anziano.",True,,,A,"IT0031, A
Reasoning: Paziente anziano con comparsa iniziale di placche eritematose di tipo orticarioide seguite da bolle tese a contenuto limpido e intenso prurito è tipico del pemfigoide bolloso. Caratteristiche che supportano questa diagnosi: età avanzata, fase prodromica pruriginosa con placche urticariformi e successiva formazione di bolle tese (lesione subepidermica). Pemfigo volgare dà bolle flaccide e frequentemente interessamento mucoso; herpes zoster è doloroso e distribuito in dermatomi; dermatite da contatto è solitamente localizzata e non dà tipicamente grandi bolle tese diffuse; impetigine bollosa è più comune nei bambini e lesionI sono più superficiali e purulente.",True,,
3,IT0032,"[Paziente uomo di 85 anni, pregresso ictus ischemico, diabetico, in terapia polifarmacologica. Da circa un mese comparsa di placche eritematose orticarioidi diffuse con successiva comparsa di bolle tese a contenuto limpido. Le lesioni sono intensamente pruriginose.] Qual è il procedimento diagnostico più appropriato?",B,True,B,"IT0032, B
Reasoning: Quadro clinico tipico di pemfigoide bolloso: paziente anziano, prurito intenso, lesioni iniziali urticariformi seguite da bolle tese a contenuto limpido (talora emorragiche). Il procedimento diagnostico di scelta è biopsia cutanea (inclusa una porzione per immunofluorescenza diretta) per evidenziare deposito lineare di IgG/C3 alla giunzione dermo‑epidermica e ricerca di autoanticorpi anti-membrana basale (es. BP180/BP230). Le altre opzioni si riferiscono a diagnosi differenti (A = dermatite erpetiforme/glutenica; E = pemphigus con anti-desmogleina; D = Tzanck per herpes/pemphigus acuto; C = non diagnostico).",True,,,B,"IT0032, B
Reasoning: Quadro clinico tipico di pemfigoide bolloso (anziano, lesioni iniziali urticariformi molto pruriginose seguite da bolle tese a contenuto limpido). Il procedimento diagnostico di scelta è la biopsia cutanea per istologia e immunofluorescenza diretta con ricerca di anticorpi e depositi lineari lungo la membrana basale (BP antigens), che conferma la diagnosi. (Le anti-desmogleine 1/3 sono per pemfigo volgare; altre indagini proposte non sono appropriate per questo sospetto.)",True,,
3,IT0053,"[In uno studio caso-controllo per comprendere l'eziologia del cancro dell'esofago, 870 casi e 902 controlli sono stati indagati per quanto concerne il consumo abituale di superalcolici.] L'associazione tra la malattia e il fattore di rischio può essere quantificata calcolando:",C,True,C,"IT0053, C
Reasoning: Si tratta di uno studio caso-controllo; l'indice appropriato è l'odds ratio, calcolato come prodotto incrociato delle celle: OR = (malati esposti · non-malati non esposti) / (malati non esposti · non-malati esposti) = (656 · 386) / (214 · 516). Le altre opzioni indicano rischio relativo o differenza di rischio (non applicabili in caso-controllo) o formule sbagliate.",True,,,C,"IT0053, C
Reasoning: In uno studio caso-controllo la misura corretta è l'odds ratio (OR). Se poniamo a = casi esposti = 656, b = casi non esposti = 214, c = controlli esposti = 516, d = controlli non esposti = 386 (verificando: casi 656+214=870; controlli 516+386=902), allora OR = (a·d) / (b·c) = (656·386) / (516·214), corrispondente all'opzione C.",True,,
