repetition,question_id,question,correct_answer,has_image,claude_answer_real,claude_response_real,is_correct_real,claude_answer_fake,claude_response_fake,is_correct_fake,claude_answer,is_correct
1,IT0563,"Un uomo di 56 anni, forte fumatore, giunge in Pronto Soccorso per comparsa improvvisa di dolore toracico trafittivo all'emitorace sinistro e dispnea. Viene eseguita una radiografia del torace che fornisce l'immagine seguente. Qual è la diagnosi più probabile?",E,True,E,"IT0563, E
Reasoning: Quadro clinico (comparsa improvvisa di dolore toracico trafittivo e dispnea in forte",True,E,"IT0563, E
Reasoning: Quadro clinico classico per pneumotorace spontaneo (uomo 56 anni, forte fumatore, comparsa improvvisa di dolore toracico trafittivo e dispnea). All’esame radiografico il reperto atteso è un’area periferica iperlucente senza trama vascolare e una linea pleurica viscerale staccata dalla parete toracica, compatibile con aria nello spazio pleurico. Le altre opzioni non corrispondono al quadro: un versamento pleurico darebbe ottusità del seno costo‑frenico e livello fluido; edema polmonare ha tipicamente reperti interstiziali/ali a vetro smerigliato e distribuzione bilaterale; polmonite basale sinistra mostra consolidazione con broncogrammi aerici; neoplasia polmonare destra non spiega la sintomatologia acuta e i segni radiografici attesi.",True,,
1,IT0593,"Una donna di 76 anni, con pregressa tiroidite di Hashimoto e nota insufficienza mitralica moderata, asintomatica, si reca in visita cardiologica di controllo. L'elettrocardiogramma è il seguente. Qual è la diagnosi più probabile?",A,True,API_ERROR,API_ERROR,False,A,"IT0593, A
Reasoning: In una paziente anziana con insufficienza valvolare mitralica la presentazione più probabile è la fibrillazione atriale. L'ECG tipico mostra assenza di onde P organizzate e un intervallo R–R irregolare (""irregularly irregular"") con presenza di onde f fibrillatorie di bassa ampiezza sul baseline, caratteristiche della fibrillazione atriale e non compatibili con flutter atriale (onde a dente di sega regolari), blocco AV di II grado Mobitz I (progressivo allungamento del PR), tachicardia ventricolare sostenuta (QRS larghi e regolari) o segni isolati di ischemia posteriore.",True,,
1,IT0597,"Uomo di 60 anni, iperteso, dislipidemico, presenta dolore toracico, sudorazione profusa e costrizione al giugulo. Pressione arteriosa 150/90 mmHg, saturazione di ossigeno 97%. L'elettrocardiogramma è il seguente. In relazione al sospetto clinico, qual è il prossimo step diagnostico-terapeutico?",D,True,API_ERROR,API_ERROR,False,D,"IT0597, D
Reasoning: Il quadro clinico (dolore toracico anginoso, sudorazione profusa, segni di ischemia all’ECG indicati nella traccia) è compatibile con un infarto miocardico con sopraslivellamento del tratto ST (STEMI). In un STEMI la priorità è la riperfusione coronarica veloce: coronarografia/angioplastica primaria in emergenza (target door‑to",True,,
1,IT0653,"Un uomo di 75 anni, cardiopatico, iperteso, lamenta improvviso calo del visus in OD. Con riferimento al quadro clinico ed alla fotografia del fondo oculare sovrastante, la diagnosi più probabile è:
",B,True,B,"IT0653, B
Reasoning: Uomo anziano con HTN e improvviso calo del visus; la foto del fundus mostra edema papillare, vene tortuose e dilatate e numerose emorragie flemmiformi e puntiformi diffuse in tutti i quadranti (""blood and thunder""). Quadro tipico di occlusione venosa centrale",True,B,"IT0653, B
Reasoning: Paziente anziano con cardiopatia e ipertensione e quadro di calo visivo improvviso fa pensare a un evento vascolare retinico. Il fundus tipico di occlusione venosa centrale mostra emorragie retiniche",True,,
1,IT0675,"Un uomo di 36 anni giunge in Pronto Soccorso per un trauma sportivo con forte dolore al mesopiede. La freccia nella radiografia dimostra una frattura, particolarmente evidente nella proiezione laterale, con piccolo distacco osseo.  Qual è l'osso interessato?
",A,True,API_ERROR,API_ERROR,False,API_ERROR,API_ERROR,False,,
1,IT0676,"Un uomo di 67 anni viene portato in Pronto Soccorso dai familiari in stato confusionale e presenta Glasgow Coma Scale pari a 11. Viene eseguita una indagine TC in urgenza che mette in evidenza il quadro riportato nell'immagine, che corrisponde a:
",C,True,C,"IT0676, C
Reasoning: La TC mostra una raccolta iperdensa ben delimitata all'interno del parenchima corticale parieto-occipitale controlaterale alla vista (nella pratica corrispondente all'emisfero sinistro del paziente), con alone ipodenso per edema circostante. La forma ro",True,A,"IT0676, A
Reasoning: In un paziente anziano la raccolta ematica extra-assiale più probabile è l'emorragia subdurale da rottura delle vene ponte. All'imaging TC acuta tipica appare come una raccolta iperdensa a forma a mezzaluna che segue la convessità corticale e può attraversare",False,,
1,IT0713,"Un paziente di 50 anni con anamnesi di diabete mellito si presenta con una storia di ""fastidio"" retrosternale e nausea insorti da circa 1 ora. Il suo ECG è riportato in ﬁgura. Qual è l’intervento più appropriato da mettere in atto per questo paziente?",C,True,C,"IT0713, C
Reasoning: L’ECG mostra segni di infarto miocardico acuto con sopraslivellamento del tratto ST nelle derivazioni precordiali (soprattutto V1–V4) con reciproche alterazioni nelle inferiori, in un paziente diabetico con sintomi da ~1 ora. Trattandosi di STEMI in fase acuta (<12 h dall’esordio), l’intervento più appropriato è la reperfusione urgente mediante coronarografia ed eventuale angioplastica primaria. Le altre opzioni (osservazione, ricovero semplice, dimissione o ricerca di cause non cardiache) non",True,C,"IT0713, C
Reasoning: Paziente diabetico con dolore retrosternale e nausea da 1 ora; l’ECG (clinicamente suggerito) è compatibile con infarto miocardico con sopraslivellamento ST. In presenza di STEMI l’intervento più appropriato è la coronarografia urgente e l’angioplastica primaria quando possibile (reperfusion therapy precoce, goal door‑to‑balloon ≤90 min). Le altre opzioni (osservazione, ricovero semplice o dimissione con sola ASA o indagini non cardiache) non sono adeguate davanti a un sospetto STEMI.",True,,
1,IT0783,"Un uomo di 38 anni riferisce tumefazione e dolore ingravescenti in corrispondenza del  polso sinistro da circa 8 mesi. È stato sottoposto a esame radiograﬁco (vedi immagine)  ed esame bioptico, che consentono di porre diagnosi di tumore a cellule giganti  dell’osso. Qual è il trattamento iniziale più appropriato per questo paziente?",D,True,D,"IT0783, D
Reasoning: L'immagine e la biopsia sono compatibili con un tumore a cellule giganti dell'osso (lesione lito‑espansiva epifisio‑metafisaria in soggetto adulto). Il trattamento iniziale standard è la resezione intralesionale (curettage/svuotamento) con utilizzo di adiuvanti locali (es. fenolo, crioterapia, cauterizzazione) e riempimento con innesto osseo o cemento PMMA per ridurre il rischio di recidiva. La resezione ampia, chemo o radioterapia non sono terapia di prima scelta; l'amputazione è riservata a casi non preservabili o recidive multiple.",True,D,"IT0783, D
Reasoning: Il tumore a cellule giganti è una les",True,,
1,IT0784,Un bambino di 10 anni riferisce l’insorgenza di dolore dopo un trauma alla spalla destra  riportato durante una partita di calcio. I genitori negano precedenti dolori o traumi alla  stessa spalla. La radiograﬁa è mostrata nella ﬁgura. Qual è la diagnosi più probabile fra  le seguenti?,A,True,A,"IT0784, A
Reasoning: Radiografia di un bambino di 10 anni mostra una lesione lito-centrale uniloculare nella regione metafisaria prossimale dell’omero",True,D,"IT0784, D
Reasoning: Bambino di 10 anni con dolore acuto dopo trauma alla spalla; l’età corrisponde a cartilagine di crescita ancora aperta al capo prossimale dell’omero. L’immagine radiografica è compatibile con uno spostamento a livello della cartilagine di crescita (distacco epifisario/Salter–Harris) del trochite/prossimale dell’omero. Le altre opzioni (cisti ossea giovanile, sarcoma di Ewing, condrosarcoma) darebbero aspetti lito‑destruttivi o massa cronica non correlata a trauma acuto; la frattura della clavicola coinvolgerebbe la clavicola, non l’articolazione gleno‑omerale.",False,,
1,IT0785,Un pallavolista di 22 anni si presenta con dolore acuto al ginocchio sinistro e modica  tumefazione articolare in seguito a un trauma distorsivo riportato dopo un salto.  Riferisce sensazione di blocco del ginocchio e l’esame dell’articolarità mostra un arco di  movimento compreso tra i 20 e i 90 gradi. La ﬁgura A mostra un’immagine artroscopica  del compartimento antero-mediale del ginocchio e la Figura B un’immagine della RM.  Quale delle seguenti diagnosi è la più probabile?,E,True,E,"IT0785, E
Reasoning: Quadro clinico e immagini sono tipiche di una lesione a manico di secchio del menisco mediale. Il paziente riferisce blocco meccanico e arco di movimento limitato (estensione a 20° e flessione a 90°), segno tipico di un frammento menisc",True,E,"IT0785, E
Reasoning: Quadro tipico di lesione a manico di secchio del menisco mediale. Meccanismo da torsione in un giovane saltatore, versamento articolare, sensazione di blocco e arco di movimento limitato (estensione completa impossibile, movimento bloccato tra 20° e 90°) sono caratteristici di un frammento meniscale verticale traslato che provoca ostruzione meccanica. L’immagine artroscopica e la RM (indicativamente mostranti un frammento lineare/dislocato",True,,
1,IT0860,Un uomo di 43 anni da un anno circa lamenta frequenti rigurgiti post-prandiali e notturni associati a disfagia ingravescente. Riferisce saltuario dolore toracico con valutazione cardiologica negativa. Esegue esofago-gastro-duodenoscopia negativa per lesioni neoplastiche ed esofagografia con contrasto per os di cui si allega il radiogramma. Alla luce dei reperti anamnestici e della radiografia quale è la diagnosi più verosimile tra le seguenti?,B,True,E,"IT0860, E
Reasoning: La radiografia con mezzo di contrasto laterale mostra un ampio rigonfiamento a sacco del tratto distale dell'esofago con permanenza del b",False,API_ERROR,API_ERROR,False,,
1,IT0861,"Paziente di 39 anni giunge in Pronto Soccorso per dolore toracico anteriore sinistro intensificato dagli atti respiratori. Alla valutazione clinica viene riscontrata tachipnea con 34 atti respiratori/minuto. All’esame obiettivo riduzione del murmure vescicolare sinistro. EGA (in area ambiente): pH 50, PaO2 62 mmHg, PaCO2 28 mmHg. Esegue RX del torace di cui si allega il radiogramma. Il quadro clinico, radiologico e emogasanalitico orienta per:",A,True,API_ERROR,API_ERROR,False,API_ERROR,API_ERROR,False,,
1,IT0890,"Giunge in ambulatorio un uomo di 32 anni con prurito diffuso senza interessamento del capo presente da due settimane. Riferisce che il prurito è più accentuato nelle ore notturne. Alla valutazione clinica sono presenti papule, alcune escoriate, e lesioni da grattamento. Alla faccia laterale del secondo dito di una mano si osservano lesioni lineari di circa un centimetro di lunghezza con una piccola papula ad una estremità. Quale tra le seguenti è la prima patologia che si deve sospettare?",E,True,E,"IT0890, E
Reasoning: Prurito diffuso più intenso di notte, papule ed escoriazioni e soprattutto la lesione lineare di ~1 cm sul lato del dito con una papula ad un'estremità sono tipiche del solco scabbioso (burrow) provocato dall'acaro Sarcoptes scabiei. Localizzazione interdigitali/laterali delle dita e prurito notturno sono caratteristici della scabbia. Le altre opzioni (pediculosi, orticaria, pemfigoide, leishmaniosi) non spiegano il solco lineare con papula terminale né il quadro tipico notturno.",True,E,"IT0890, E
Reasoning: Quadro tipico di scabbia (Sarcoptes scabiei). Prurito diffuso più intenso notturno, papule ed escoriazioni da grattamento e soprattutto lesione lineare corta (~1 cm) sul lato del dito con piccola papula ad un'est",True,,
1,IT0891,"Giunge al reparto di dermatologia una paziente di 60 anni con eruzione maculo-papulosa morbilliforme diffusa, edema del volto, intenso prurito e febbre elevata. Tre settimane prima aveva iniziato un trattamento con allopurinolo. Si eseguono esami ematici con riscontro di ipereosinofilia (2000/mm3), linfociti atipici (più del 5%), aumento di transaminasi, lipasi e amilasi. Il quadro clinico è compatibile con:",C,True,C,"IT0891, C
Reasoning: Quadro classico di DRESS (Drug Rash with Eosinophilia and Systemic Symptoms). Comparsa 2–6 settimane dopo inizio di allopurinolo, eruzione morbilliforme diffusa con marcato edema facciale, febbre, intenso prurito, ipereosinofilia (2000/mm3), linfociti atipici >5% e coinvolgimento di organi interni (↑ transaminasi, lipasi, amilasi) sono tipici di DRESS. Le altre opzioni non corrispondono: AGEP presenta pustole sterili e neutrofilia e insorgenza più rapida; SDRIFE è eruzione flexurale simmetrica senza segni sistemici così marcati; la dermatite di Nicolau è una lesione ischemica post-iniezione; la sindrome di Sézary è una eritrodermia cutanea tumorale cronica con cellule di Sézary, non con eosinofilia/insufficienza d’organo acuta.",True,C,"IT0891, C
Reasoning: Quadro classico di DRESS: esordio subacuto dopo 2-6 settimane da inizio farmaco (allopurinolo è causa nota), eruzione maculo-papulosa morbilliforme diffusa con edema facciale, febbre alta, intenso prurito, ipereosinofilia (2000/mm3) e linfociti atipici, oltre a coinvolgimento di organi interni con aumento di transaminasi e enzimi pancreatici. Le altre opzioni non corrispondono: AGEP è pustoloso e ad esordio molto più rapido; SDRIFE è localizzato a pieghe/flessure senza importante coinvolgimento sistemico; la dermatite livedoide di Nicolau è una",True,,
1,IT0892,Allo striscio di sangue periferico si osserva questa morfologia eritrocitaria con schistociti. Il quadro è indicativo di:,E,True,E,"IT0892, E
Reasoning: L'immagine mostra numerosi eritrociti frammentati (schistociti/helmet cells) tipici di distruzione meccanica dei globuli rossi. Questo quadro è caratteristico di una microangiopatia trombotica (es. TTP/HUS/DIC) dovuta a passaggio attraverso piccoli vasi con fibrina o trombi. Le altre opzioni presentano morfologie diverse (drepanocitosi = cellule falciformi, anemia emolitica autoimmune = sferociti, ellissocitosi = eritrociti allungati/ellittici, macro-ovalocitosi = globuli rossi grandi e ovali).",True,E,"IT0892, E
Reasoning: Gli schistociti (eritrociti frammentati, ""helmet cells"") sono tipici di emolisi meccanica da intravascolarità con formazione di fibrille o restringimenti vascolari, caratteristica delle microangiopatie trombotiche (es. TTP, HUS, DIC). Le altre opzioni associano forme diverse (drepanociti nella drepanocitosi, sferociti nella AIHA, ellissociti nell’ellissocitosi, macro-ovalociti nelle anemie megaloblastiche).",True,,
